date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-01-23,4.41,4.43,4.34,4.36,545024597.0,2435447122.0,36851555686.0,0.01478973103995868
2025-01-24,4.36,4.44,4.35,4.39,443457750.0,1994257745.0,36851555686.0,0.01203362359457923
2025-01-27,4.41,4.42,4.37,4.37,290540490.0,1302954770.0,36851555686.0,0.007884076658136228
2025-02-05,4.4,4.42,4.34,4.42,418991454.0,1877880508.0,36851555686.0,0.011369708719221749
2025-02-06,4.4,4.47,4.37,4.45,450537724.0,2036079719.0,36851555686.0,0.012225745036081623
2025-02-07,4.44,4.48,4.41,4.45,470078994.0,2137775895.0,36851555686.0,0.0127560149157715
2025-02-10,4.45,4.46,4.37,4.42,482324088.0,2172403308.0,36851555686.0,0.013088296518869518
2025-02-11,4.42,4.43,4.39,4.41,289481236.0,1303333682.0,36851555686.0,0.00785533285125259
2025-02-12,4.42,4.46,4.36,4.46,445959672.0,2004969086.0,36851555686.0,0.012101515490957176
2025-02-13,4.45,4.47,4.37,4.42,446631391.0,2014829149.0,36851555686.0,0.012119743188200773
2025-02-14,4.4,4.5,4.39,4.48,594290661.0,2710177557.0,36851555686.0,0.016126609852342613
2025-02-17,4.49,4.54,4.47,4.49,526714509.0,2425086071.0,36851555686.0,0.014292870387561418
2025-02-18,4.48,4.58,4.42,4.44,581605197.0,2673627431.0,36851555686.0,0.01578237841451435
2025-02-19,4.45,4.48,4.37,4.41,561853183.0,2531125324.0,36851555686.0,0.015246389807457964
2025-02-20,4.4,4.45,4.36,4.41,453911329.0,2044894750.0,36851555686.0,0.012317290832105686
2025-02-21,4.4,4.47,4.38,4.45,521948561.0,2363051114.0,36851555686.0,0.0141635421160331
2025-02-24,4.47,4.49,4.42,4.47,455067016.0,2069169897.0,36851555686.0,0.012348651434893998
